Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
51,No,Travel_Frequently,237,Sales,9,Bachelors,Life Sciences,Very high,Male,83,High,Manager,Manager,Medium,Divorced,19847,19196,4,Yes,24,Outstanding,Poor,1,31,5,Good,29,10,11,10
59,No,Travel_Rarely,1429,Research & Development,18,Masters,Medical,Very high,Male,67,High,Senior,Manufacturing Director,Very high,Single,10512,20002,6,No,12,Excellent,Outstanding,0,25,6,Good,9,7,5,4
34,No,Travel_Frequently,135,Research & Development,19,Bachelors,Medical,High,Female,46,High,Junior,Laboratory Technician,Medium,Divorced,4444,22534,4,No,13,Excellent,Excellent,2,15,2,Best,11,8,5,10
28,No,Travel_Frequently,791,Research & Development,1,Masters,Medical,Very high,Male,44,High,Fresher,Laboratory Technician,High,Single,2154,6842,0,Yes,11,Excellent,Excellent,0,5,2,Good,4,2,0,2
44,No,Travel_Rarely,1199,Research & Development,4,Intermediate,Life Sciences,High,Male,92,Very high,Manager,Manager,Low,Divorced,19190,17477,1,No,14,Excellent,Outstanding,2,26,4,Good,25,9,14,13
34,No,Travel_Frequently,648,Human Resources,11,Bachelors,Life Sciences,High,Male,56,Medium,Junior,Human Resources,Medium,Married,4490,21833,4,No,11,Excellent,Outstanding,2,14,5,Best,10,9,1,8
35,No,Travel_Rarely,735,Research & Development,6,Schooling,Life Sciences,High,Male,66,High,Fresher,Research Scientist,High,Married,3506,6020,0,Yes,14,Excellent,Outstanding,0,4,3,Better,3,2,2,2
42,No,Travel_Rarely,603,Research & Development,7,Masters,Medical,Medium,Female,78,Very high,Junior,Research Scientist,Medium,Married,2372,5628,6,Yes,16,Excellent,Outstanding,0,18,2,Better,1,0,0,0
43,No,Travel_Rarely,531,Sales,4,Masters,Marketing,Very high,Female,56,Medium,Senior,Sales Executive,Very high,Single,10231,20364,3,No,14,Excellent,Outstanding,0,23,3,Best,21,7,15,17
36,No,Travel_Rarely,429,Research & Development,2,Masters,Life Sciences,High,Female,53,High,Junior,Manufacturing Director,Medium,Single,5410,2323,9,Yes,11,Excellent,Outstanding,0,18,2,Better,16,14,5,12
44,Yes,Travel_Rarely,621,Research & Development,15,Bachelors,Medical,Low,Female,73,High,Senior,Healthcare Representative,Very high,Married,7978,14075,1,No,11,Excellent,Outstanding,1,10,2,Better,10,7,0,5
28,No,Travel_Frequently,193,Research & Development,2,Bachelors,Life Sciences,Very high,Male,52,Medium,Fresher,Laboratory Technician,Very high,Married,3867,14222,1,Yes,12,Excellent,Good,1,2,2,Better,2,2,2,2
51,No,Travel_Frequently,968,Research & Development,6,Intermediate,Medical,Medium,Female,40,Medium,Fresher,Laboratory Technician,High,Single,2838,4257,0,No,14,Excellent,Good,0,8,6,Good,7,0,7,7
30,No,Non-Travel,879,Research & Development,9,Intermediate,Medical,High,Female,72,High,Junior,Manufacturing Director,High,Single,4695,12858,7,Yes,18,Excellent,Excellent,0,10,3,Better,8,4,1,7
29,Yes,Travel_Rarely,806,Research & Development,7,Bachelors,Technical Degree,Medium,Female,39,High,Fresher,Laboratory Technician,High,Divorced,3339,17285,3,Yes,13,Excellent,Poor,2,10,2,Better,7,7,7,7
28,No,Travel_Rarely,640,Research & Development,1,Bachelors,Technical Degree,Very high,Male,84,High,Fresher,Research Scientist,Low,Single,2080,4732,2,No,11,Excellent,Good,0,5,2,Good,3,2,1,2
25,No,Travel_Rarely,266,Research & Development,1,Bachelors,Medical,Very high,Female,40,High,Fresher,Research Scientist,Medium,Single,2096,18830,1,No,18,Excellent,Outstanding,0,2,3,Good,2,2,2,1
32,No,Travel_Rarely,604,Sales,8,Bachelors,Medical,High,Male,56,Very high,Junior,Sales Executive,Very high,Married,6209,11693,1,No,15,Excellent,Excellent,2,10,4,Best,10,7,0,8
45,No,Travel_Frequently,364,Research & Development,25,Bachelors,Medical,Medium,Female,83,High,Manager,Manager,Medium,Single,18061,13035,3,No,22,Outstanding,Excellent,0,22,4,Better,0,0,0,0
39,No,Travel_Rarely,412,Research & Development,13,Masters,Medical,High,Female,94,Medium,Team Lead,Manager,Medium,Divorced,17123,17334,6,Yes,13,Excellent,Outstanding,2,21,4,Better,19,9,15,2
58,No,Travel_Rarely,848,Research & Development,23,Masters,Life Sciences,Low,Male,88,High,Fresher,Research Scientist,High,Divorced,2372,26076,1,No,12,Excellent,Outstanding,2,2,3,Better,2,2,2,2
32,Yes,Travel_Rarely,1089,Research & Development,7,Intermediate,Life Sciences,Very high,Male,79,High,Junior,Laboratory Technician,High,Married,4883,22845,1,No,18,Excellent,Poor,1,10,3,Better,10,4,1,1
39,Yes,Travel_Rarely,360,Research & Development,23,Bachelors,Medical,High,Male,93,High,Fresher,Research Scientist,Low,Single,3904,22154,0,No,13,Excellent,Poor,0,6,2,Better,5,2,0,3
30,No,Travel_Rarely,1138,Research & Development,6,Bachelors,Technical Degree,Low,Female,48,Medium,Junior,Laboratory Technician,Very high,Married,4627,23631,0,No,12,Excellent,Poor,1,10,6,Better,9,2,6,7
36,No,Travel_Rarely,325,Research & Development,10,Masters,Technical Degree,Very high,Female,63,High,Senior,Healthcare Representative,High,Married,7094,5747,3,No,12,Excellent,Poor,0,10,0,Better,7,7,1,7
46,No,Travel_Rarely,991,Human Resources,1,Intermediate,Life Sciences,Very high,Female,44,High,Fresher,Human Resources,Low,Single,3423,22957,6,No,12,Excellent,Excellent,0,10,3,Best,7,6,5,7
28,No,Non-Travel,1476,Research & Development,1,Bachelors,Life Sciences,High,Female,55,Low,Junior,Laboratory Technician,Very high,Married,6674,16392,0,No,11,Excellent,Poor,3,10,6,Better,9,8,7,5
50,No,Travel_Rarely,1322,Research & Development,28,Bachelors,Life Sciences,Very high,Female,43,High,Team Lead,Research Director,Low,Married,16880,22422,4,Yes,11,Excellent,Good,0,25,2,Better,3,2,1,2
40,Yes,Travel_Rarely,299,Sales,25,Masters,Marketing,Very high,Male,57,Medium,Senior,Sales Executive,Medium,Single,9094,17235,2,Yes,12,Excellent,Excellent,0,9,2,Better,5,4,1,0
52,Yes,Travel_Rarely,1030,Sales,5,Bachelors,Life Sciences,Medium,Male,64,High,Senior,Sales Executive,Medium,Single,8446,21534,9,Yes,19,Excellent,Excellent,0,10,2,Good,8,7,7,7
30,No,Travel_Rarely,634,Research & Development,17,Masters,Medical,Medium,Female,95,High,Senior,Manager,Low,Married,11916,25927,1,Yes,23,Outstanding,Outstanding,2,9,2,Better,9,1,0,8
39,No,Travel_Rarely,524,Research & Development,18,Intermediate,Life Sciences,Low,Male,32,High,Junior,Manufacturing Director,High,Single,4534,13352,0,No,11,Excellent,Poor,0,9,6,Better,8,7,1,7
31,No,Non-Travel,587,Sales,2,Masters,Life Sciences,Very high,Female,57,High,Senior,Sales Executive,High,Divorced,9852,8935,1,Yes,19,Excellent,Poor,1,10,5,Good,10,8,9,6
41,No,Non-Travel,256,Sales,10,Intermediate,Medical,High,Male,40,Low,Junior,Sales Executive,Medium,Single,6151,22074,1,No,13,Excellent,Poor,0,19,4,Better,19,2,11,9
31,Yes,Travel_Frequently,1060,Sales,1,Bachelors,Life Sciences,Very high,Female,54,High,Fresher,Sales Representative,Medium,Single,2302,8319,1,Yes,11,Excellent,Poor,0,3,2,Best,3,2,2,2
44,Yes,Travel_Rarely,935,Research & Development,3,Bachelors,Life Sciences,Low,Male,89,High,Fresher,Laboratory Technician,Low,Married,2362,14669,4,No,12,Excellent,Excellent,0,10,4,Best,3,2,1,2
42,No,Non-Travel,495,Research & Development,2,Schooling,Life Sciences,High,Male,37,High,Team Lead,Manager,High,Married,17861,26582,0,Yes,13,Excellent,Outstanding,0,21,3,Good,20,8,2,10
55,No,Travel_Rarely,282,Research & Development,2,Intermediate,Medical,Very high,Female,58,Low,Manager,Manager,High,Married,19187,6992,4,No,14,Excellent,Outstanding,1,23,5,Better,19,9,9,11
56,No,Travel_Rarely,206,Human Resources,8,Masters,Life Sciences,Very high,Male,99,High,Manager,Manager,Medium,Single,19717,4022,6,No,14,Excellent,Poor,0,36,4,Better,7,3,7,7
40,No,Non-Travel,458,Research & Development,16,Intermediate,Life Sciences,High,Male,74,High,Fresher,Research Scientist,High,Divorced,3544,8532,9,No,16,Excellent,Good,1,6,0,Better,4,2,0,0
34,No,Travel_Rarely,943,Research & Development,9,Bachelors,Life Sciences,Very high,Male,86,High,Senior,Healthcare Representative,Very high,Divorced,8500,5494,0,No,11,Excellent,Outstanding,1,10,0,Good,9,7,1,6
40,No,Travel_Rarely,523,Research & Development,2,Bachelors,Life Sciences,High,Male,98,High,Junior,Research Scientist,Very high,Single,4661,22455,1,No,13,Excellent,Excellent,0,9,4,Better,9,8,8,8
41,No,Travel_Frequently,1018,Sales,1,Bachelors,Marketing,High,Female,66,High,Junior,Sales Executive,Low,Divorced,4103,4297,0,No,17,Excellent,Outstanding,1,10,2,Better,9,3,1,7
35,No,Travel_Frequently,482,Research & Development,4,Masters,Life Sciences,High,Male,87,High,Junior,Research Scientist,High,Single,4249,2690,1,Yes,11,Excellent,Good,0,9,3,Better,9,6,1,1
51,No,Travel_Rarely,770,Human Resources,5,Bachelors,Life Sciences,High,Male,84,High,Team Lead,Manager,Medium,Divorced,14026,17588,1,Yes,11,Excellent,Good,1,33,2,Better,33,9,0,10
38,No,Travel_Rarely,1009,Sales,2,Intermediate,Life Sciences,Medium,Female,31,High,Junior,Sales Executive,Low,Divorced,6893,19461,3,No,15,Excellent,Outstanding,1,11,3,Better,7,7,1,7
34,No,Travel_Rarely,507,Sales,15,Intermediate,Medical,High,Female,66,High,Junior,Sales Executive,Low,Single,6125,23553,1,No,12,Excellent,Outstanding,0,10,6,Best,10,8,9,6
25,No,Travel_Rarely,882,Research & Development,19,Schooling,Medical,Very high,Male,67,High,Fresher,Laboratory Technician,Very high,Married,3669,9075,3,No,11,Excellent,Excellent,3,7,6,Good,3,2,1,2
58,Yes,Travel_Rarely,601,Research & Development,7,Masters,Medical,High,Female,53,Medium,Senior,Manufacturing Director,Low,Married,10008,12023,7,Yes,14,Excellent,Outstanding,0,31,0,Good,10,9,5,9
40,No,Travel_Rarely,329,Research & Development,1,Masters,Life Sciences,Medium,Male,88,High,Fresher,Laboratory Technician,Medium,Married,2387,6762,3,No,22,Outstanding,Excellent,1,7,3,Better,4,2,0,3
36,No,Travel_Frequently,607,Sales,7,Bachelors,Marketing,Low,Female,83,Very high,Junior,Sales Executive,Low,Married,4639,2261,2,No,16,Excellent,Outstanding,1,17,2,Good,15,7,6,13
48,No,Travel_Rarely,855,Research & Development,4,Bachelors,Life Sciences,Very high,Male,54,High,Senior,Manufacturing Director,Very high,Single,7898,18706,1,No,11,Excellent,Excellent,0,11,2,Better,10,9,0,8
27,No,Travel_Rarely,1291,Sales,11,Bachelors,Medical,High,Female,98,Very high,Fresher,Sales Representative,Very high,Married,2534,6527,8,No,14,Excellent,Good,1,5,4,Better,1,0,0,0
51,No,Travel_Rarely,1405,Research & Development,11,Intermediate,Technical Degree,Very high,Female,82,Medium,Team Lead,Manufacturing Director,Medium,Single,13142,24439,3,No,16,Excellent,Good,0,29,1,Good,5,2,0,3
18,No,Non-Travel,1124,Research & Development,1,Bachelors,Life Sciences,Very high,Female,97,High,Fresher,Laboratory Technician,Very high,Single,1611,19305,1,No,15,Excellent,Excellent,0,0,5,Best,0,0,0,0
35,No,Travel_Rarely,817,Research & Development,1,Bachelors,Medical,Very high,Female,60,Medium,Junior,Laboratory Technician,Very high,Married,5363,10846,0,No,12,Excellent,Good,1,10,0,Better,9,7,0,0
27,No,Travel_Frequently,793,Sales,2,Schooling,Life Sciences,Very high,Male,43,Low,Junior,Sales Executive,Very high,Single,5071,20392,3,No,20,Outstanding,Good,0,8,3,Better,6,2,0,0
55,Yes,Travel_Rarely,267,Sales,13,Masters,Marketing,Low,Male,85,Very high,Team Lead,Sales Executive,High,Single,13695,9277,6,Yes,17,Excellent,Excellent,0,24,2,Good,19,7,3,8
56,No,Travel_Rarely,1369,Research & Development,23,Bachelors,Life Sciences,Very high,Male,68,High,Team Lead,Manufacturing Director,Medium,Married,13402,18235,4,Yes,12,Excellent,Poor,1,33,0,Better,19,16,15,9
34,No,Non-Travel,999,Research & Development,26,Schooling,Technical Degree,Low,Female,92,Medium,Fresher,Research Scientist,High,Divorced,2029,15891,1,No,20,Outstanding,Excellent,3,5,2,Better,5,4,0,0
40,No,Travel_Rarely,1202,Research & Development,2,Schooling,Medical,Medium,Female,89,Very high,Junior,Healthcare Representative,High,Divorced,6377,13888,5,No,20,Outstanding,Good,3,15,0,Better,12,11,11,8
34,No,Travel_Rarely,285,Research & Development,29,Bachelors,Medical,Medium,Male,86,High,Junior,Laboratory Technician,High,Married,5429,17491,4,No,13,Excellent,Poor,2,10,1,Better,8,7,7,7
31,Yes,Travel_Frequently,703,Sales,2,Bachelors,Life Sciences,High,Female,90,Medium,Fresher,Sales Representative,Very high,Single,2785,11882,7,No,14,Excellent,Excellent,0,3,3,Best,1,0,0,0
35,Yes,Travel_Frequently,662,Sales,18,Masters,Marketing,Very high,Female,67,High,Junior,Sales Executive,High,Married,4614,23288,0,Yes,18,Excellent,Excellent,1,5,0,Good,4,2,3,2
38,No,Travel_Frequently,693,Research & Development,7,Bachelors,Life Sciences,Very high,Male,57,Very high,Fresher,Research Scientist,High,Divorced,2610,15748,1,No,11,Excellent,Outstanding,3,4,2,Better,4,2,0,3
34,No,Travel_Rarely,404,Research & Development,2,Masters,Technical Degree,High,Female,98,High,Junior,Healthcare Representative,Very high,Single,6687,6163,1,No,11,Excellent,Outstanding,0,14,2,Best,14,11,4,11
28,No,Travel_Rarely,736,Sales,26,Bachelors,Life Sciences,High,Male,48,Medium,Junior,Sales Executive,Low,Married,4724,24232,1,No,11,Excellent,Excellent,1,5,0,Better,5,3,0,4
31,Yes,Travel_Rarely,330,Research & Development,22,Masters,Medical,Very high,Male,98,High,Junior,Manufacturing Director,High,Married,6179,21057,1,Yes,15,Excellent,Outstanding,2,10,3,Good,10,2,6,7
39,No,Travel_Rarely,1498,Sales,21,Masters,Life Sciences,Low,Male,44,Medium,Junior,Sales Executive,Very high,Married,6120,3567,3,Yes,12,Excellent,Outstanding,2,8,2,Best,5,4,1,4
51,No,Travel_Frequently,541,Sales,2,Bachelors,Marketing,Medium,Male,52,High,Senior,Sales Executive,Medium,Married,10596,15395,2,No,11,Excellent,Good,0,14,5,Better,4,2,3,2
41,No,Travel_Frequently,1200,Research & Development,22,Bachelors,Life Sciences,Very high,Female,75,High,Junior,Research Scientist,Very high,Divorced,5467,13953,3,Yes,14,Excellent,Poor,2,12,4,Good,6,2,3,3
37,No,Travel_Rarely,1439,Research & Development,4,Schooling,Life Sciences,High,Male,54,High,Fresher,Research Scientist,High,Married,2996,5182,7,Yes,15,Excellent,Outstanding,0,8,2,Better,6,4,1,3
33,No,Travel_Frequently,1111,Sales,5,Schooling,Life Sciences,Medium,Male,61,High,Junior,Sales Executive,Very high,Married,9998,19293,6,No,13,Excellent,Poor,0,8,2,Best,5,4,1,2
32,No,Travel_Rarely,499,Sales,2,Schooling,Marketing,High,Male,36,High,Junior,Sales Executive,Medium,Married,4078,20497,0,Yes,13,Excellent,Poor,3,4,3,Good,3,2,1,2
39,No,Non-Travel,1485,Research & Development,25,Intermediate,Life Sciences,High,Male,71,High,Senior,Healthcare Representative,High,Married,10920,3449,3,No,21,Outstanding,Good,1,13,2,Better,6,4,0,5
25,No,Travel_Rarely,1372,Sales,18,Schooling,Life Sciences,Low,Male,93,Very high,Junior,Sales Executive,High,Married,6232,12477,2,No,11,Excellent,Good,0,6,3,Good,3,2,1,2
52,No,Travel_Frequently,322,Research & Development,28,Intermediate,Medical,Very high,Female,59,Very high,Team Lead,Manufacturing Director,High,Married,13247,9731,2,Yes,11,Excellent,Good,1,24,3,Good,5,3,0,2
43,No,Travel_Rarely,930,Research & Development,6,Bachelors,Medical,Low,Female,73,Medium,Junior,Research Scientist,High,Single,4081,20003,1,Yes,14,Excellent,Poor,0,20,3,Poor,20,7,1,8
27,No,Travel_Rarely,205,Sales,10,Bachelors,Marketing,Very high,Female,98,Medium,Junior,Sales Executive,Very high,Married,5769,7100,1,Yes,11,Excellent,Outstanding,0,6,3,Better,6,2,4,4
27,Yes,Travel_Rarely,135,Research & Development,17,Masters,Life Sciences,Very high,Female,51,High,Fresher,Research Scientist,High,Single,2394,25681,1,Yes,13,Excellent,Outstanding,0,8,2,Better,8,2,7,7
26,No,Travel_Rarely,683,Research & Development,2,Schooling,Medical,Low,Male,36,Medium,Fresher,Research Scientist,Very high,Single,3904,4050,0,No,12,Excellent,Outstanding,0,5,2,Better,4,3,1,1
42,No,Travel_Rarely,1147,Human Resources,10,Bachelors,Human Resources,High,Female,31,High,Team Lead,Manager,Low,Married,16799,16616,0,No,14,Excellent,Excellent,1,21,5,Better,20,7,0,9
52,No,Travel_Rarely,258,Research & Development,8,Masters,Other,High,Female,54,High,Fresher,Laboratory Technician,Low,Married,2950,17363,9,No,13,Excellent,Excellent,0,12,2,Poor,5,4,0,4
37,No,Travel_Rarely,1462,Research & Development,11,Bachelors,Medical,Low,Female,94,High,Fresher,Laboratory Technician,High,Single,3629,19106,4,No,18,Excellent,Poor,0,8,6,Better,3,2,0,2
35,No,Travel_Frequently,200,Research & Development,18,Intermediate,Life Sciences,High,Male,60,High,Senior,Manufacturing Director,Very high,Single,9362,19944,2,No,11,Excellent,Excellent,0,10,2,Better,2,2,2,2
25,No,Travel_Rarely,949,Research & Development,1,Bachelors,Technical Degree,Low,Male,81,High,Fresher,Laboratory Technician,Very high,Married,3229,4910,4,No,11,Excellent,Good,1,7,2,Good,3,2,0,2
26,No,Travel_Rarely,652,Research & Development,7,Bachelors,Other,High,Male,100,Very high,Fresher,Laboratory Technician,Low,Single,3578,23577,0,No,12,Excellent,Outstanding,0,8,2,Better,7,7,0,7
29,No,Travel_Rarely,332,Human Resources,17,Bachelors,Other,Medium,Male,51,Medium,Senior,Human Resources,Low,Single,7988,9769,1,No,13,Excellent,Poor,0,10,3,Good,10,9,0,9
49,Yes,Travel_Frequently,1475,Research & Development,28,Intermediate,Life Sciences,Low,Male,97,Medium,Junior,Laboratory Technician,Low,Single,4284,22710,3,No,20,Outstanding,Poor,0,20,2,Better,4,3,1,3
29,Yes,Travel_Frequently,337,Research & Development,14,Schooling,Other,High,Female,84,High,Senior,Healthcare Representative,Very high,Single,7553,22930,0,Yes,12,Excellent,Poor,0,9,1,Better,8,7,7,7
54,No,Travel_Rarely,971,Research & Development,1,Bachelors,Medical,Very high,Female,54,High,Team Lead,Research Director,Very high,Single,17328,5652,6,No,19,Excellent,Outstanding,0,29,3,Good,20,7,12,7
58,No,Travel_Rarely,1055,Research & Development,1,Bachelors,Medical,Very high,Female,76,High,Manager,Research Director,Low,Married,19701,22456,3,Yes,21,Outstanding,Excellent,1,32,3,Better,9,8,1,5
55,No,Travel_Rarely,1136,Research & Development,1,Masters,Medical,Medium,Male,81,Very high,Team Lead,Research Director,Very high,Divorced,14732,12414,2,No,13,Excellent,Outstanding,2,31,4,Best,7,7,0,0
36,No,Travel_Rarely,1174,Sales,3,Masters,Marketing,Low,Female,99,High,Junior,Sales Executive,Medium,Single,9278,20763,3,Yes,16,Excellent,Outstanding,0,15,3,Better,5,4,0,1
31,Yes,Travel_Frequently,667,Sales,1,Masters,Life Sciences,Medium,Female,50,Low,Fresher,Sales Representative,High,Single,1359,16154,1,No,12,Excellent,Good,0,1,3,Better,1,0,0,0
30,No,Travel_Rarely,855,Sales,7,Masters,Marketing,Very high,Female,73,High,Junior,Sales Executive,Low,Divorced,4779,12761,7,No,14,Excellent,Good,2,8,3,Better,3,2,0,2
31,No,Travel_Rarely,182,Research & Development,8,PhD,Life Sciences,Low,Female,93,High,Team Lead,Research Director,Medium,Single,16422,8847,3,No,11,Excellent,Excellent,0,9,3,Best,3,2,1,0
34,No,Travel_Frequently,560,Research & Development,1,Masters,Other,Very high,Male,91,High,Fresher,Research Scientist,Low,Divorced,2996,20284,5,No,14,Excellent,Excellent,2,10,2,Better,4,3,1,3
31,Yes,Travel_Rarely,202,Research & Development,8,Bachelors,Life Sciences,Low,Female,34,Medium,Fresher,Research Scientist,Medium,Single,1261,22262,1,No,12,Excellent,Excellent,0,1,3,Best,1,0,0,0
27,No,Travel_Rarely,1377,Research & Development,11,Schooling,Life Sciences,Medium,Male,91,High,Fresher,Laboratory Technician,Low,Married,2099,7679,0,No,14,Excellent,Good,0,6,3,Best,5,0,1,4
36,No,Travel_Rarely,172,Research & Development,4,Masters,Life Sciences,Low,Male,37,Medium,Junior,Laboratory Technician,Very high,Single,5810,22604,1,No,16,Excellent,Excellent,0,10,2,Good,10,4,1,8
36,No,Travel_Rarely,329,Sales,16,Masters,Marketing,High,Female,98,Medium,Junior,Sales Executive,Low,Married,5647,13494,4,No,13,Excellent,Poor,2,11,3,Good,3,2,0,2
47,No,Travel_Rarely,465,Research & Development,1,Bachelors,Technical Degree,Low,Male,74,High,Fresher,Research Scientist,Very high,Married,3420,10205,7,No,12,Excellent,Excellent,1,17,2,Good,6,5,1,2
25,Yes,Travel_Rarely,383,Sales,9,Intermediate,Life Sciences,Low,Male,68,Medium,Fresher,Sales Representative,Low,Married,4400,15182,3,No,12,Excellent,Poor,0,6,2,Better,3,2,2,2
37,No,Non-Travel,1413,Research & Development,5,Intermediate,Technical Degree,High,Male,84,Very high,Fresher,Laboratory Technician,High,Single,3500,25470,0,No,14,Excellent,Poor,0,7,2,Poor,6,5,1,3
